SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Aug 25 15:09:26 EST 2017
User: z3470068
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+F03475
Integration Time (usec): 1000 (USB2+F03475)
Spectra Averaged: 50 (USB2+F03475)
Boxcar Smoothing: 0 (USB2+F03475)
Correct for Electrical Dark: No (USB2+F03475)
Strobe/Lamp Enabled: No (USB2+F03475)
Correct for Detector Non-linearity: No (USB2+F03475)
Correct for Stray Light: No (USB2+F03475)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
441.04	6.55
441.42	6.55
441.79	6.55
442.17	1.67
442.55	-2.21
442.93	11.89
443.31	3.93
443.68	17.72
444.06	-3.21
444.44	5.29
444.82	4.75
445.19	9.08
445.57	7.68
445.95	6.46
446.33	-1.58
446.70	20.88
447.08	-0.63
447.46	7.59
447.84	10.67
448.21	6.96
448.59	6.15
448.97	12.75
449.35	20.38
449.72	8.72
450.10	11.66
450.48	4.20
450.85	15.59
451.23	16.36
451.61	9.58
451.98	12.61
452.36	-1.49
452.74	2.62
453.11	3.89
453.49	8.63
453.87	12.43
454.24	11.07
454.62	20.75
455.00	6.06
455.37	19.75
455.75	10.67
456.13	-8.14
456.50	22.37
456.88	-0.05
457.26	11.48
457.63	18.21
458.01	4.34
458.38	3.43
458.76	6.82
459.14	1.27
459.51	18.30
459.89	15.05
460.26	10.76
460.64	0.72
461.02	14.55
461.39	22.78
461.77	1.18
462.14	7.37
462.52	0.77
462.89	11.62
463.27	15.64
463.65	18.08
464.02	13.88
464.40	13.65
464.77	9.45
465.15	11.21
465.52	15.19
465.90	9.99
466.27	17.58
466.65	17.49
467.02	4.34
467.40	14.55
467.77	11.39
468.15	2.21
468.52	-0.59
468.90	7.77
469.27	15.37
469.65	-6.24
470.02	13.97
470.40	0.45
470.77	5.38
471.15	14.15
471.52	1.04
471.90	4.88
472.27	5.15
472.65	8.81
473.02	13.83
473.39	6.51
473.77	1.27
474.14	14.82
474.52	-7.82
474.89	16.86
475.27	8.14
475.64	13.02
476.01	1.04
476.39	2.94
476.76	2.49
477.14	8.50
477.51	1.18
477.88	12.02
478.26	5.47
478.63	11.30
479.01	-2.35
479.38	9.13
479.75	2.94
480.13	2.03
480.50	7.55
480.87	8.32
481.25	2.44
481.62	2.89
481.99	11.16
482.37	4.11
482.74	3.62
483.11	8.90
483.49	10.26
483.86	-4.66
484.23	1.63
484.61	7.86
484.98	15.32
485.35	4.97
485.73	-7.14
486.10	7.95
486.47	12.88
486.84	5.02
487.22	9.67
487.59	1.36
487.96	6.15
488.34	12.47
488.71	14.37
489.08	8.14
489.45	5.38
489.83	9.27
490.20	8.81
490.57	5.79
490.94	19.71
491.32	4.07
491.69	15.86
492.06	11.07
492.43	8.04
492.81	8.86
493.18	15.68
493.55	1.40
493.92	1.27
494.29	10.26
494.67	13.97
495.04	5.06
495.41	-2.44
495.78	12.93
496.15	3.84
496.52	-3.12
496.90	1.58
497.27	6.06
497.64	4.88
498.01	-3.25
498.38	3.66
498.75	5.60
499.13	-0.50
499.50	16.99
499.87	15.14
500.24	-3.03
500.61	5.79
500.98	5.06
501.35	9.40
501.73	13.02
502.10	18.80
502.47	8.81
502.84	9.40
503.21	7.37
503.58	8.09
503.95	10.26
504.32	5.60
504.69	12.38
505.06	1.31
505.43	9.94
505.81	14.55
506.18	9.81
506.55	-2.21
506.92	17.40
507.29	15.10
507.66	-2.03
508.03	13.15
508.40	-1.49
508.77	3.84
509.14	8.63
509.51	1.72
509.88	10.62
510.25	9.22
510.62	18.76
510.99	5.02
511.36	11.98
511.73	11.53
512.10	15.41
512.47	0.36
512.84	16.45
513.21	2.44
513.58	14.10
513.95	20.97
514.32	4.07
514.69	5.56
515.06	-2.12
515.43	-1.36
515.80	0.95
516.17	13.97
516.54	11.16
516.91	13.33
517.28	21.33
517.64	15.37
518.01	8.09
518.38	-9.90
518.75	17.04
519.12	24.32
519.49	3.53
519.86	1.72
520.23	11.21
520.60	3.66
520.97	11.21
521.34	12.34
521.70	3.30
522.07	16.00
522.44	8.00
522.81	7.68
523.18	1.94
523.55	-5.65
523.92	6.46
524.29	19.30
524.65	2.26
525.02	2.85
525.39	10.58
525.76	5.69
526.13	-1.49
526.50	16.99
526.86	3.03
527.23	9.13
527.60	3.66
527.97	16.50
528.34	2.40
528.70	22.10
529.07	3.98
529.44	10.53
529.81	13.56
530.18	28.38
530.54	10.30
530.91	4.25
531.28	6.82
531.65	10.08
532.02	10.58
532.38	-1.45
532.75	-0.59
533.12	16.09
533.49	15.05
533.85	6.46
534.22	14.46
534.59	1.13
534.96	23.37
535.32	9.45
535.69	-2.40
536.06	-0.18
536.42	12.34
536.79	14.19
537.16	-0.54
537.53	15.28
537.89	6.01
538.26	7.82
538.63	18.08
538.99	17.40
539.36	13.78
539.73	-6.46
540.09	-0.23
540.46	14.33
540.83	8.68
541.19	9.45
541.56	10.40
541.93	17.67
542.29	7.59
542.66	-1.94
543.03	16.81
543.39	17.85
543.76	15.32
544.12	8.86
544.49	13.47
544.86	9.17
545.22	13.83
545.59	2.94
545.95	1.45
546.32	9.17
546.69	13.92
547.05	1.40
547.42	11.12
547.78	12.07
548.15	5.51
548.52	4.43
548.88	4.02
549.25	10.67
549.61	2.53
549.98	4.07
550.34	-4.97
550.71	14.42
551.07	-2.80
551.44	2.89
551.81	11.89
552.17	9.49
552.54	10.71
552.90	6.19
553.27	11.66
553.63	-0.23
554.00	-8.27
554.36	3.25
554.73	12.20
555.09	-2.21
555.46	13.83
555.82	19.57
556.19	4.25
556.55	-1.45
556.92	7.50
557.28	12.79
557.64	15.91
558.01	3.84
558.37	-0.72
558.74	4.47
559.10	18.49
559.47	7.50
559.83	5.47
560.20	0.99
560.56	11.21
560.92	8.86
561.29	7.50
561.65	20.07
562.02	6.92
562.38	16.41
562.75	10.94
563.11	13.33
563.47	4.61
563.84	5.24
564.20	0.23
564.57	19.48
564.93	10.35
565.29	0.59
565.66	10.62
566.02	5.42
566.38	16.68
566.75	2.44
567.11	14.55
567.47	12.47
567.84	-4.97
568.20	17.67
568.56	17.08
568.93	11.93
569.29	11.21
569.65	12.02
570.02	-0.36
570.38	-8.32
570.74	12.61
571.11	6.28
571.47	10.80
571.83	15.82
572.20	3.03
572.56	17.22
572.92	8.99
573.28	10.03
573.65	7.82
574.01	5.15
574.37	19.07
574.74	2.53
575.10	7.82
575.46	11.80
575.82	11.93
576.19	22.82
576.55	4.56
576.91	6.55
577.27	6.28
577.63	19.16
578.00	7.50
578.36	7.64
578.72	6.15
579.08	-0.00
579.45	6.96
579.81	16.45
580.17	23.37
580.53	4.84
580.89	10.40
581.26	-2.53
581.62	14.73
581.98	8.36
582.34	17.49
582.70	15.01
583.06	3.21
583.43	11.12
583.79	-2.62
584.15	-3.66
584.51	3.93
584.87	14.15
585.23	20.16
585.59	8.27
585.96	13.38
586.32	11.66
586.68	22.10
587.04	10.49
587.40	13.33
587.76	1.72
588.12	4.70
588.48	9.36
588.84	16.54
589.21	12.07
589.57	1.85
589.93	-0.54
590.29	22.10
590.65	8.68
591.01	5.38
591.37	4.16
591.73	21.47
592.09	6.96
592.45	18.12
592.81	15.19
593.17	15.41
593.53	15.32
593.89	11.16
594.25	6.37
594.61	2.62
594.97	3.39
595.33	9.04
595.69	6.69
596.05	1.36
596.41	10.08
596.77	8.59
597.13	11.93
597.49	18.76
597.85	14.15
598.21	-8.04
598.57	27.62
598.93	-8.14
599.29	-3.53
599.65	5.47
600.01	10.12
600.37	16.68
600.73	12.56
601.09	-0.50
601.45	-5.29
601.81	-2.98
602.17	10.98
602.53	8.09
602.89	4.75
603.25	10.62
603.61	12.43
603.97	5.74
604.32	9.81
604.68	-7.01
605.04	9.67
605.40	6.33
605.76	0.36
606.12	12.07
606.48	8.14
606.84	22.46
607.20	5.11
607.55	2.17
607.91	2.12
608.27	6.28
608.63	-2.03
608.99	9.36
609.35	17.40
609.71	9.90
610.06	14.19
610.42	0.77
610.78	8.36
611.14	25.72
611.50	8.32
611.86	13.29
612.21	4.25
612.57	17.40
612.93	18.21
613.29	5.83
613.65	0.77
614.00	-6.33
614.36	1.81
614.72	14.55
615.08	6.60
615.44	3.53
615.79	8.54
616.15	9.85
616.51	13.83
616.87	-6.33
617.22	12.79
617.58	12.88
617.94	24.27
618.30	9.31
618.65	16.00
619.01	13.29
619.37	10.89
619.73	10.44
620.08	9.13
620.44	-3.12
620.80	2.44
621.15	8.23
621.51	2.44
621.87	13.20
622.22	8.59
622.58	10.08
622.94	2.58
623.30	5.38
623.65	6.69
624.01	11.07
624.37	3.66
624.72	11.75
625.08	18.39
625.44	9.63
625.79	7.01
626.15	6.37
626.50	11.43
626.86	6.55
627.22	4.56
627.57	18.80
627.93	1.58
628.29	6.37
628.64	23.37
629.00	7.19
629.35	3.21
629.71	-2.12
630.07	8.50
630.42	7.64
630.78	-7.14
631.13	3.57
631.49	8.86
631.85	10.67
632.20	0.63
632.56	1.94
632.91	2.67
633.27	5.06
633.62	13.65
633.98	10.26
634.34	7.10
634.69	-5.38
635.05	7.77
635.40	9.17
635.76	5.97
636.11	6.10
636.47	12.29
636.82	12.97
637.18	-3.93
637.53	9.45
637.89	-0.72
638.24	-4.38
638.60	3.89
638.95	5.02
639.31	2.17
639.66	7.77
640.02	23.46
640.37	-8.00
640.73	10.98
641.08	10.17
641.44	7.59
641.79	21.33
642.14	5.56
642.50	13.69
642.85	2.21
643.21	7.82
643.56	17.90
643.92	1.94
644.27	8.68
644.63	15.50
644.98	6.10
645.33	5.47
645.69	17.49
646.04	-1.22
646.40	16.45
646.75	10.98
647.10	14.73
647.46	8.41
647.81	7.77
648.17	4.70
648.52	9.45
648.87	19.62
