1_x	1_y
63.592891	16.643073
63.338129	16.388322
61.809553	16.643073
62.319079	15.114568
60.535741	16.643073
59.771453	15.114568
58.752403	16.388322
57.733353	14.350316
56.969065	15.624070
55.440490	15.114568
55.950015	14.859817
53.402389	14.859817
54.166677	14.605067
51.873814	14.859817
52.128576	13.586064
50.600001	14.605067
49.835713	13.331313
48.816663	14.095565
47.797613	13.076562
47.033325	14.095565
46.269038	12.821811
46.014275	13.840814
43.466650	12.312310
43.976175	13.076562
42.702362	13.076562
41.683312	12.821811
40.154736	13.331313
39.899974	12.057559
39.135686	13.586064
38.116636	11.802808
37.097586	13.076562
35.569011	11.802808
36.078536	13.076562
33.785673	12.057559
34.295198	13.331313
33.021385	12.567061
32.511860	12.567061
30.983285	12.821811
30.218997	12.567061
29.199947	13.076562
28.690422	13.586064
27.671371	14.350316
25.888034	12.567061
26.397559	14.095565
24.359458	13.331313
24.868983	15.114568
22.576120	14.095565
22.830883	14.350316
21.557070	14.350316
20.538020	14.859817
19.518970	14.605067
18.245157	14.859817
18.245157	15.624070
16.716582	14.859817
16.971344	16.133571
14.678481	15.114568
15.188006	16.643073
13.149906	16.133571
13.404668	16.643073
11.111805	16.388322
11.876093	16.388322
9.583230	16.643073
9.328468	15.878820
8.564180	17.916826
7.545130	16.388322
6.526079	18.426328
6.016554	17.662076
4.997504	18.426328
3.723691	17.916826
3.978454	18.426328
1.940354	17.916826
2.195116	18.171577
0.411778	19.445331
0.921303	17.407325
-0.862035	19.190580
-1.626322	17.916826
-2.645372	19.190580
-3.409660	17.662076
-4.428710	18.681079
-5.702523	18.681079
-5.192998	19.190580
-6.721573	19.190580
-7.995386	18.935830
-8.759674	19.190580
-9.778724	19.190580
-10.288249	19.190580
-11.052537	17.916826
-11.816824	19.700082
-12.581112	18.426328
-13.090637	19.700082
-15.383500	17.662076
-14.619212	18.935830
-16.402550	18.681079
-17.166838	18.426328
-18.185888	18.171577
-18.695413	18.171577
-18.950176	19.190580
-20.478751	17.662076
-21.243039	18.935830
-22.262089	17.916826
-23.026377	17.916826
-24.554952	17.662076
-24.045427	17.916826
-26.338290	17.662076
-26.593052	17.407325
-27.357340	17.407325
-28.121628	17.152574
-29.140678	17.152574
-30.669253	15.878820
-30.924016	17.662076
-31.433541	16.897823
-31.943066	17.152574
-33.981166	15.878820
-33.471641	15.624070
-35.764504	15.878820
-35.000217	15.624070
-37.038317	16.133571
-36.783555	14.859817
-38.312130	16.388322
-39.076418	14.605067
-39.840705	15.114568
-40.859755	14.095565
-41.369281	15.114568
-42.388331	14.605067
-42.643093	14.350316
-44.935956	14.350316
-44.426431	14.350316
-46.464532	14.605067
-46.209769	13.840814
-48.247869	14.350316
-48.247869	13.076562
-49.266920	13.840814
-50.285970	12.821811
-51.050258	13.586064
-52.578833	12.567061
-52.069308	13.840814
-54.362171	13.076562
-53.852646	12.567061
-55.126458	12.567061
-56.145509	13.076562
-56.909796	12.821811
-57.928846	13.076562
-58.693134	12.567061
-59.457422	12.057559
-59.712184	13.586064
-61.240760	12.821811
-61.240760	12.567061
-63.788385	13.076562
-62.769335	13.076562
-65.062198	13.076562
-64.552673	12.312310
-66.081248	13.840814
-67.355061	12.567061
-67.609823	13.586064
-68.883636	12.821811
-68.883636	14.605067
-71.176499	13.076562
-70.412212	14.350316
-72.450312	14.095565
-72.450312	14.095565
-73.978887	14.605067
-74.233650	14.095565
-75.507463	15.369319
-76.526513	14.605067
-77.290800	15.878820
-77.800326	14.350316
-79.074138	15.114568
-80.857476	15.114568
-80.093189	15.878820
-82.386052	16.133571
-81.621764	15.878820
-83.405102	16.388322
-84.169389	16.388322
-84.678915	16.643073
-85.697965	16.133571
-86.717015	17.916826
-87.481303	16.897823
-88.245590	18.171577
-89.264640	17.662076
-89.774166	18.426328
-91.047978	17.916826
-91.812266	18.171577
-92.576554	18.171577
-93.340841	18.171577
-94.359892	18.426328
-95.378942	18.171577
-95.888467	19.190580
-97.671805	18.171577
-97.162280	19.445331
-99.709905	17.916826
-99.200380	19.700082
-100.983718	18.171577
-100.474193	18.935830
-102.257531	19.190580
-102.002768	18.935830
-104.040869	19.700082
-104.805156	18.681079
-105.569444	19.954833
-106.588494	18.426328
-107.352782	19.700082
-108.117069	19.190580
-108.626595	19.954833
-110.664695	17.916826
-109.136120	18.935830
-108.881357	19.445331
-107.607544	19.190580
-106.843257	18.935830
-105.824206	18.681079
-104.295631	18.935830
-103.786106	18.426328
-102.512293	19.954833
-102.257531	18.681079
-99.964668	19.700082
-100.474193	18.426328
-98.436092	19.700082
-97.926567	18.935830
-96.143229	18.426328
-95.888467	18.426328
-94.105129	18.426328
-93.850366	18.681079
-92.831316	18.171577
-92.321791	18.935830
-91.302741	17.152574
-89.519403	18.171577
-90.028928	16.643073
-87.736065	17.916826
-87.990828	17.152574
-85.952727	17.152574
-85.952727	17.152574
-83.659864	16.897823
-84.424152	16.897823
-82.640814	15.624070
-81.876526	17.152574
-81.112239	15.114568
-80.093189	16.388322
-79.074138	15.369319
-77.545563	15.114568
-77.800326	15.624070
-75.762225	14.859817
-76.016988	14.859817
-73.978887	14.859817
-74.488412	14.605067
-72.959837	13.331313
-71.686024	14.350316
-70.921737	12.821811
-69.902686	14.350316
-69.393161	12.821811
-68.628874	13.331313
-67.864586	13.331313
-65.826486	13.076562
-66.590773	13.076562
-64.043148	13.076562
-64.552673	13.076562
-62.259810	11.802808
-62.005047	13.586064
-61.240760	11.802808
-60.476472	13.076562
-59.712184	12.057559
-58.693134	12.567061
-57.674084	11.548058
-56.909796	12.312310
-56.655034	12.057559
-54.362171	12.567061
-54.871696	12.312310
-53.343121	12.312310
-53.088358	12.821811
-50.795495	12.057559
-50.795495	13.586064
-49.776445	12.312310
-49.012157	13.840814
-47.993107	12.057559
-47.228819	13.331313
-46.974057	13.840814
-45.700244	14.350316
-44.681194	14.095565
-43.916906	14.095565
-43.152618	14.095565
-42.133568	14.095565
-41.114518	14.350316
-40.095468	14.605067
-38.821655	15.369319
-38.566892	14.095565
-37.802605	16.133571
-37.293080	14.859817
-35.509742	15.878820
-36.019267	15.878820
-34.235929	16.133571
-33.726404	16.133571
-32.707354	15.878820
-31.688303	16.388322
-30.924016	15.878820
-30.414491	17.407325
-29.395441	16.388322
-28.631153	17.152574
-27.866865	17.662076
-26.083527	16.897823
-26.593052	17.662076
-24.554952	17.662076
-25.064477	17.662076
-22.771614	17.407325
-23.281139	18.681079
-22.007326	17.407325
-20.988276	18.171577
-20.478751	17.662076
-19.459701	18.935830
-18.185888	17.662076
-17.676363	18.681079
-17.166838	18.171577
-15.383500	18.935830
-15.638263	18.935830
-13.854925	17.916826
-14.109687	19.700082
-12.581112	17.916826
-11.816824	19.445331
-10.797774	18.171577
-10.288249	19.445331
-9.269199	18.426328
-8.504911	18.935830
-8.504911	18.935830
-6.212048	18.935830
-6.721573	18.426328
-4.173948	19.190580
-4.173948	18.426328
-3.409660	18.935830
-2.645372	18.426328
-2.135847	18.681079
-1.116797	19.445331
-1.116797	17.916826
0.666541	19.190580
1.685591	18.426328
3.214166	18.426328
2.449879	17.916826
4.742742	18.171577
3.978454	17.916826
6.271317	17.152574
6.271317	18.171577
6.526079	17.662076
8.309417	18.171577
8.818942	16.388322
10.602280	18.171577
9.837993	16.388322
12.130856	17.407325
11.366568	15.878820
13.659431	16.643073
13.149906	16.897823
15.442769	16.133571
14.423719	16.643073
16.716582	14.859817
17.226107	16.133571
17.990394	14.605067
19.264207	15.878820
19.518970	15.114568
21.047545	15.624070
20.538020	14.350316
22.830883	14.605067
22.321358	14.605067
24.614221	14.350316
23.849933	14.095565
26.142796	13.586064
