1_x	1_y
88.130960	76.254750
86.602392	72.688240
84.819063	72.433489
83.290495	69.376480
81.507166	67.338474
79.469076	66.064720
79.214314	64.026714
76.157179	63.007711
75.647656	61.733957
72.845282	61.988708
73.100043	60.460203
70.297669	61.224456
69.023862	59.695951
67.240533	60.714954
65.966726	59.186449
64.438159	58.676948
62.400068	56.638942
61.635784	55.619939
58.833410	53.836684
58.069126	51.543927
55.521513	50.524924
54.757229	46.958413
52.973900	44.920407
51.190571	43.646653
50.681048	41.608647
47.623912	39.570641
47.623912	37.532635
44.057254	36.004130
44.312015	34.730377
41.509641	33.711374
41.000118	32.692371
38.452505	32.437620
38.197744	31.418617
35.140608	32.437620
34.376324	31.163866
32.592995	32.182869
31.064427	30.399614
29.535859	31.418617
28.007292	29.635361
26.478724	28.616358
24.185872	27.087854
23.676349	25.304599
20.619214	23.776094
20.873975	21.228586
17.816839	20.464334
17.562078	16.897823
15.269226	15.878820
13.740658	12.567061
12.212091	12.312310
10.428761	9.255301
8.900194	7.472045
6.862103	6.453042
6.862103	4.924538
3.804967	3.905535
3.550206	3.141282
0.493070	3.905535
0.238309	2.122279
-2.054543	2.886532
-3.583111	1.103276
-5.111678	2.122279
-6.385485	-0.425228
-8.168814	-1.444231
-10.206905	-3.736988
-10.716427	-5.265493
-13.773563	-7.558249
-13.773563	-9.596256
-16.575937	-10.870009
-16.830699	-13.672268
-19.123550	-14.691271
-20.652118	-17.748280
-22.435447	-18.512532
-23.709254	-20.805289
-25.237822	-22.333793
-26.766390	-22.843295
-28.040196	-24.371800
-30.842570	-24.117049
-30.842570	-26.155055
-33.390183	-24.881301
-34.918751	-26.664556
-35.937797	-26.155055
-37.975887	-27.174058
-40.013977	-26.664556
-41.797307	-27.428809
-42.816352	-28.957313
-44.599681	-28.702562
-45.109204	-30.995319
-47.911578	-32.269073
-47.911578	-34.307079
-50.968714	-36.090334
-50.968714	-38.892593
-54.280611	-39.656845
-55.044895	-43.223356
-56.573462	-43.478106
-57.847269	-46.535116
-59.630598	-47.554119
-61.159166	-48.827872
-62.942495	-50.865879
-64.980586	-52.139632
-64.980586	-52.649134
-68.292483	-53.922888
-67.782960	-55.196641
-71.349618	-53.922888
-71.349618	-55.706143
-73.387709	-54.687140
-74.916277	-57.234648
-76.699606	-56.470395
-77.973412	-58.508401
-80.011503	-60.546407
-81.794832	-61.820161
-82.559116	-64.112918
-85.106729	-64.877170
-85.106729	-68.188930
-88.163865	-68.188930
-89.437671	-71.500690
-90.201955	-72.264942
-92.240045	-75.067201
-93.513852	-76.086204
-95.297181	-78.124210
-96.570988	-79.397964
-99.118601	-80.671717
-99.373362	-81.945471
-101.920975	-81.945471
-102.175736	-83.473976
-104.723350	-82.964474
-106.251917	-84.747730
-108.290008	-84.238228
-109.309053	-86.530985
-110.328098	-86.276234
-112.620950	-89.333243
-113.894757	-90.097495
-115.678086	-91.371249
-116.442370	-93.154505
-119.499505	-93.918757
-119.499505	-96.975766
-122.556641	-97.740018
-123.575686	-100.542277
-125.104254	-100.797027
-126.378061	-103.089784
-127.906629	-103.854036
-129.944719	-106.911046
-131.473287	-107.165796
-132.747093	-109.203802
-134.530423	-110.987058
-135.549468	-111.751310
-136.568513	-112.515562
-139.625649	-113.279815
-140.135171	-114.298818
-142.173262	-115.063070
-144.211352	-117.865328
-145.739920	-118.629580
-146.758965	-121.177088
-148.797056	-122.450842
-150.325624	-123.724596
-151.089907	-125.253100
-153.637521	-127.036356
-154.147043	-128.819611
-157.204179	-129.838614
-157.458940	-131.621869
-160.261315	-132.895623
-161.025598	-135.697881
-162.554166	-135.443131
-164.592257	-138.754890
-166.630347	-139.009641
-167.649392	-141.811900
-169.177960	-141.047647
-171.216051	-142.830903
-172.235096	-143.849906
-174.273186	-145.633161
-175.037470	-147.416416
-175.801754	-148.435419
-171.980335	-145.887912
-171.980335	-144.104656
-168.668438	-143.340404
-168.413676	-141.047647
-165.611302	-140.028644
-163.827973	-138.754890
-162.044644	-137.226386
-160.516076	-135.697881
-158.732747	-133.659875
-156.185134	-131.876620
-155.420850	-130.093365
-152.363714	-128.564860
-151.854191	-126.017353
-148.797056	-124.998349
-148.032772	-121.941340
-146.249443	-121.686590
-144.466113	-118.629580
-142.682784	-117.101076
-140.899455	-115.827322
-139.880410	-114.553568
-137.078036	-113.279815
-136.313752	-112.260812
-133.511377	-111.241808
-133.001855	-109.203802
-130.454242	-109.458553
-128.925674	-106.401544
-126.887583	-105.892043
-125.868538	-102.835033
-124.085209	-101.816030
-121.792357	-100.032775
-121.028073	-98.249520
-118.225699	-96.211514
-117.716176	-94.173508
-114.913802	-94.173508
-114.659041	-91.371249
-111.347144	-89.842745
-110.837621	-88.059489
-108.035247	-87.040486
-107.780485	-84.238228
-104.723350	-85.257231
-103.959066	-82.709723
-102.175736	-84.238228
-99.882885	-81.690720
-99.628123	-81.690720
-96.316226	-80.671717
-96.061465	-79.397964
-93.259091	-78.633711
-93.004329	-76.340954
-89.947194	-74.812450
-89.947194	-72.010192
-86.890058	-71.245939
-85.871013	-67.679429
-84.342445	-67.934179
-82.813877	-64.367669
-81.030548	-63.603416
-79.501980	-61.820161
-77.973412	-60.291657
-75.680561	-59.017903
-74.916277	-56.215644
-72.113902	-56.979897
-71.349618	-54.941891
-70.075812	-55.706143
-67.782960	-53.668137
-66.763915	-54.177638
-65.235347	-52.649134
-64.216302	-53.158635
-61.668689	-51.120629
-60.394882	-49.846875
-59.121076	-48.318371
-57.847269	-46.535116
-54.790133	-44.751860
-54.280611	-42.459103
-51.732998	-41.440100
-51.478236	-38.128341
-48.421101	-37.364088
-47.656817	-33.797578
-46.128249	-33.542827
-44.599681	-29.976316
-43.071113	-29.721565
-40.778261	-28.447812
-40.523500	-27.683559
-37.466364	-26.664556
-37.466364	-25.645553
-34.663990	-26.664556
-33.899706	-25.136052
-32.116377	-26.155055
-30.587809	-24.371800
-29.059241	-25.900304
-27.530673	-23.352797
-25.492583	-24.371800
-24.728299	-22.079043
-22.690209	-20.805289
-20.652118	-19.276784
-20.652118	-16.984028
-17.340221	-15.965024
-17.340221	-13.927018
-15.302131	-12.143763
-13.773563	-9.341505
-12.244995	-7.813000
-10.971188	-5.774994
-8.678337	-3.991739
-7.404530	-2.208483
-6.385485	-1.444231
-3.837872	0.084273
-3.328349	1.867529
-0.525975	1.867529
-0.525975	2.631781
1.766877	2.377030
3.550206	4.160285
4.824013	3.396033
6.097819	4.669787
7.881148	5.434039
9.154955	6.962544
10.938284	7.981547
12.212091	10.019553
13.995420	11.293307
16.033510	13.076562
17.052555	16.133571
18.581123	17.152574
19.854930	20.719085
21.383498	20.973836
22.912065	24.285595
24.695395	25.304599
25.969201	26.833103
26.988246	28.361608
29.535859	29.635361
29.790621	30.399614
32.847756	30.909115
32.847756	31.418617
35.904892	31.163866
36.159653	32.692371
38.197744	31.418617
39.726312	31.928118
41.254880	32.182869
42.783447	33.456623
44.566777	34.220875
45.840583	35.749380
