('USB0::0x0699::0x0368::C013933::INSTR', 'USB0::0x0699::0x0368::C013793::INSTR', 'ASRL1::INSTR', 'ASRL3::INSTR')
3.6
3.68
3.68
3.36
3.28
3.2
3.12
3.12
3.28
3.28
3.28
3.28
3.28
3.28
3.12
3.2
3.12
3.12
3.12
3.12
3.04
3.04
3.04
3.2
3.36
3.44
3.44
3.52
3.52
3.6
3.6
3.68
3.68
3.68
3.68
3.68
3.36
3.44
3.36
3.2
3.12
3.36
3.36
3.12
3.28
3.28
3.2
3.12
3.12
3.04
3.04
3.04
3.04
3.04
3.12
3.12
3.2
3.28
3.36
3.44
3.44
3.44
3.52
3.6
3.6
3.68
3.68
3.6
3.68
3.6
3.36
3.36
3.36
3.28
3.36
3.28
3.12
3.04
3.12
3.04
3.04
3.04
3.04
3.04
3.04
2.96
3.04
3.12
3.2
3.36
3.36
3.52
3.52
3.52
3.6
3.6
3.6
3.68
3.68
3.68
3.68
3.68
3.6
3.44
3.52
3.44
3.36
3.28
3.12
3.12
2.8
2.96
2.96
2.96
2.96
2.96
2.96
2.96
3.04
2.96
3.04
3.12
3.12
3.2
3.28
3.28
3.36
3.44
3.52
3.52
3.52
3.6
3.6
3.36
3.28
3.36
3.28
3.2
3.2
3.2
3.2
3.2
3.28
3.2
3.2
3.12
3.12
3.12
3.04
2.96
3.04
3.12
3.2
3.2
3.28
3.28
3.36
3.44
3.52
3.52
3.52
3.52
3.6
3.52
3.52
3.6
3.52
3.36
3.44
3.28
3.2
3.12
3.12
3.12
3.2
3.2
3.12
3.12
3.12
3.12
3.04
2.96
2.96
2.96
2.96
2.88
2.96
2.96
2.96
3.12
3.2
3.28
3.36
3.36
3.44
3.44
3.44
3.52
3.52
3.44
3.2
3.04
3.12
3.28
3.28
3.28
3.2
3.2
3.2
3.12
3.2
3.12
3.04
2.96
2.96
2.96
2.96
2.96
3.04
3.12
3.12
3.2
3.2
3.36
3.36
3.36
3.36
3.44
3.44
3.44
3.52
3.44
3.52
3.52
3.52
3.52
3.52
3.44
3.36
3.2
3.2
3.2
3.2
3.12
3.12
2.96
3.04
3.04
2.96
2.88
2.96
2.88
2.88
2.8
2.88
2.8
2.88
2.88
3.28
3.28
3.36
3.36
3.44
3.44
3.52
3.52
3.52
3.36
3.2
3.12
3.12
3.12
3.12
3.04
3.04
3.12
3.04
2.96
2.96
2.88
2.96
2.96
2.88
2.88
2.96
2.96
3.04
3.12
3.12
3.2
3.28
3.28
3.28
3.36
3.44
3.44
3.44
3.52
3.52
3.52
3.52
3.52
3.52
3.36
3.2
3.36
3.28
3.12
3.12
3.04
3.12
3.2
3.12
3.12
3.12
3.04
2.96
2.96
2.96
2.88
2.88
2.96
2.96
3.12
3.12
3.2
3.28
3.28
3.36
3.36
3.44
3.44
3.44
3.44
3.28
3.2
3.12
3.04
2.96
3.12
3.12
3.12
3.12
3.12
3.12
3.04
3.04
2.96
3.04
2.96
2.96
2.96
2.88
2.88
2.88
2.96
3.2
3.2
3.28
3.28
3.36
3.36
3.44
3.44
3.44
3.52
3.52
3.52
3.52
3.36
3.28
3.2
3.04
2.96
3.04
3.2
3.12
3.12
3.12
3.04
2.96
3.04
2.88
2.8
2.88
2.88
2.88
2.96
2.96
3.04
3.12
3.12
3.2
3.28
3.36
3.36
3.44
3.44
3.44
3.52
3.52
3.6
3.52
3.52
3.36
3.2
3.12
3.28
3.2
3.2
3.04
3.04
3.04
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
3.04
3.12
3.36
3.36
3.36
3.44
3.52
3.52
3.52
3.6
3.6
3.6
3.6
3.68
3.6
3.52
3.44
3.6
3.36
3.36
3.2
3.12
2.96
2.88
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
3.04
3.12
3.12
3.2
3.28
3.36
3.36
3.44
3.52
3.52
3.52
3.6
3.6
3.52
3.28
3.28
3.36
3.28
3.2
3.28
3.2
3.28
3.28
3.28
3.2
3.2
3.12
3.12
3.04
3.04
3.12
3.12
3.2
3.28
3.28
3.36
3.44
3.52
3.52
3.6
3.6
3.6
3.68
3.68
3.68
3.68
3.6
3.52
3.44
3.44
3.28
3.2
3.2
3.28
3.28
3.28
3.28
3.28
3.12
3.12
3.12
3.12
3.04
2.96
2.96
3.04
3.12
3.12
3.36
3.36
3.36
3.44
3.52
3.52
3.6
3.68
3.68
3.68
3.36
3.28
3.2
3.36
3.44
3.36
3.36
3.36
3.36
3.28
3.28
3.2
3.2
3.12
3.12
3.04
3.12
3.2
3.2
3.28
3.36
3.36
3.44
3.52
3.6
3.6
3.6
3.6
3.68
3.68
3.68
3.68
3.68
3.68
3.68
3.68
3.44
3.6
3.36
3.36
3.36
3.28
3.2
3.2
3.2
3.2
3.12
3.12
3.04
3.04
2.96
2.96
2.96
3.04
2.96
3.12
3.44
3.44
3.52
3.6
3.6
3.68
3.68
3.68
3.52
3.36
3.28
3.28
3.28
3.28
3.28
3.2
3.2
3.12
3.04
3.04
3.04
3.04
3.12
3.04
3.04
3.12
3.2
3.28
3.28
3.36
3.44
3.44
3.52
3.6
3.6
3.68
3.68
3.68
3.68
3.68
3.68
3.68
3.68
3.52
3.52
3.44
3.36
3.28
3.28
3.28
3.44
3.28
3.28
3.2
3.2
3.12
3.12
3.04
3.04
3.12
3.12
3.28
3.28
3.36
3.44
3.44
3.52
3.52
3.6
3.68
3.6
3.68
3.52
3.28
3.28
3.2
3.28
3.28
3.28
3.36
3.28
3.36
3.36
3.2
3.12
3.2
3.12
3.12
3.04
3.04
3.04
3.04
3.2
3.36
3.44
3.36
3.52
3.52
3.6
3.6
3.68
3.68
3.68
3.68
3.68
3.44
3.44
3.36
3.12
3.12
3.28
3.36
3.2
3.28
3.2
3.28
3.2
3.12
3.04
2.96
2.96
2.96
3.04
3.12
3.12
3.12
3.28
3.28
3.36
3.44
3.44
3.52
3.52
3.6
3.52
3.6
3.6
3.68
3.6
3.36
3.36
3.2
3.28
3.28
3.2
3.12
3.12
3.12
3.04
2.96
3.04
3.04
3.04
3.04
2.96
3.04
3.04
3.04
3.2
3.44
3.36
3.44
3.52
3.52
3.6
3.52
3.6
3.6
3.68
3.68
3.68
3.6
3.36
3.28
3.36
3.36
3.12
3.12
3.04
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
2.96
3.12
3.2
3.2
3.28
3.36
3.36
3.44
3.44
3.52
3.52
3.52
3.6
3.2
3.28
3.28
3.2
3.2
3.2
3.2
3.2
3.28
3.2
3.2
3.12
3.12
3.04
3.04
2.96
2.96
3.04
3.04
3.12
3.2
3.2
3.28
3.28
3.36
3.44
3.44
3.52
3.52
3.52
3.52
3.52
3.52
3.52
3.44
3.44
3.28
3.2
3.12
3.2
3.12
3.2
3.2
3.12
3.04
3.12
3.04
3.04
2.96
2.96
2.88
2.88
2.88
2.88
2.96
2.96
3.12
3.12
3.2
3.28
3.36
3.36
3.36
3.36
3.44
3.44
3.52
3.12
3.2
3.12
3.28
3.28
3.2
3.2
3.2
3.12
3.2
3.12
3.04
3.04
2.96
2.96
2.96
2.88
2.96
2.96
3.12
3.12
3.12
3.2
3.28
3.36
3.36
3.36
3.44
3.44
3.44
3.44
3.44
3.44
3.52
3.52
3.52
3.52
3.52
3.44
3.28
3.2
3.28
3.2
3.28
3.04
3.04
3.04
3.04
2.96
2.96
2.96
2.88
2.88
2.8
2.8
2.8
2.88
2.8
2.88
3.2
3.28
3.28
3.36
3.36
3.36
3.44
3.44
3.44
3.12
3.12
3.04
3.04
3.04
3.04
3.04
2.96
2.96
2.96
2.88
2.88
