0.0	-0.0151872	0.0152480869672
0.1	-0.0146752	0.0150156753082
0.2	-0.014272	0.0152826050135
0.3	-0.0142592	0.0149423430345
0.4	-0.0143296	0.0149400991911
0.5	-0.0145408	0.0153039189543
0.6	-0.0131392	0.0151352774458
0.7	0.0060288	0.0153501781931
0.8	0.0377536	0.0160820921226
0.9	0.0797312	0.0153109028656
1.0	0.120256	0.0154210785615
1.1	0.1658176	0.0139208739036
1.2	0.2084736	0.0148853653983
1.3	0.2529536	0.0147317156856
1.4	0.2940032	0.0155852234427
1.5	0.3382336	0.0153942271985
1.6	0.3841536	0.0149333052952
1.7	0.4273024	0.0160015922408
1.8	0.4741632	0.0151157323924
1.9	0.5163584	0.0148153281921
2.0	0.55968	0.0151688101049
2.1	0.6053952	0.0152016517839
2.2	0.6470336	0.0147751301531
2.3	0.6898368	0.0148655496286
2.4	0.7290304	0.0149841741794
2.6	0.8079744	0.014618760024
2.7	0.843424	0.0146869542111
2.8	0.8779648	0.014808604288
2.9	0.9093632	0.0145946046798
3.0	0.9401408	0.0150009924792
3.1	0.967456	0.0144677871148
3.2	0.9974336	0.0144485567113
3.3	1.0221568	0.0145620126961
3.4	1.0471808	0.0144477303186
3.5	1.07056	0.0143848809519
3.6	1.0946496	0.0143436822274
3.7	1.1156288	0.0144759044816
3.8	1.1361216	0.0145902300681
3.9	1.1564928	0.0145270075432
4.0	1.175648	0.0142670843553
4.1	1.1950016	0.0143430539788
4.2	1.2122816	0.0144955959326
4.3	1.2301696	0.0144719326919
4.4	1.2478144	0.0136616526321
4.5	1.2654336	0.0143677134938
4.6	1.3086656	0.0150448455173
4.7	1.32928	0.0151045423631
4.8	1.3358272	0.0145967304613
4.9	1.3540736	0.0148136485391
5.0	1.3693952	0.0146990821809
