('USB0::0x0699::0x0368::C013933::INSTR', 'USB0::0x0699::0x0368::C013793::INSTR', 'ASRL1::INSTR', 'ASRL3::INSTR')
2.8
2.64
2.8
2.72
2.64
2.72
2.56
2.4
2.24
2.4
2.4
2.24
2.32
2.4
2.24
2.24
2.48
2.48
2.56
2.56
2.32
2.24
2.56
2.64
2.72
2.64
2.8
2.96
3.2
3.2
2.64
2.64
2.48
2.48
2.32
2.24
2.24
2.24
2.24
2.24
2.24
2.24
2.32
2.4
2.4
2.48
2.64
2.72
2.8
2.96
3.28
3.36
3.36
3.28
3.36
3.28
3.12
3.04
2.8
2.56
2.48
2.56
2.56
2.56
2.4
2.48
2.4
2.08
2.08
2.4
2.56
2.72
2.96
3.04
3.28
3.28
3.28
3.2
3.04
3.04
2.88
2.88
2.88
2.88
2.8
2.72
2.64
2.48
2.32
1.92
2.0
2.16
2.16
2.24
2.4
2.56
2.48
2.48
2.56
2.72
2.8
2.96
2.96
2.96
2.88
2.8
2.72
2.8
2.8
2.8
2.72
2.8
2.88
2.88
2.88
2.8
2.72
2.72
2.64
2.56
2.48
2.32
2.4
2.56
2.48
2.56
2.56
2.64
2.48
2.48
2.72
2.64
2.64
2.8
2.64
2.56
2.64
2.56
2.56
2.4
2.48
2.32
2.32
2.4
2.32
2.32
2.4
2.48
2.56
2.64
2.48
2.48
2.72
2.88
2.96
3.04
3.2
3.04
3.12
3.04
2.88
2.8
2.56
2.48
2.48
2.48
2.48
2.56
2.64
2.64
2.56
2.64
2.56
2.64
2.72
2.8
2.8
2.8
2.8
2.72
2.64
2.8
2.8
2.64
2.56
2.64
2.64
2.48
2.24
2.4
2.4
2.24
2.24
2.08
2.32
2.4
2.64
2.56
2.64
2.64
2.72
2.72
2.8
3.12
3.2
3.36
3.28
3.36
3.36
3.2
3.12
2.96
3.04
2.88
2.8
2.88
2.56
2.48
2.4
2.24
1.84
2.0
2.08
2.24
2.4
2.4
2.32
2.4
2.48
2.4
2.48
2.56
2.64
2.56
2.64
2.56
2.56
2.48
2.48
2.4
2.56
2.4
2.32
2.32
2.4
2.4
2.48
2.32
2.24
2.48
2.72
2.8
2.8
2.8
2.8
2.72
2.8
2.8
2.64
2.8
2.72
2.64
2.64
2.48
2.4
2.4
2.4
2.24
2.24
2.4
2.32
2.0
2.4
2.4
2.48
2.48
2.48
2.32
2.24
2.48
2.56
2.72
2.64
2.72
2.88
3.04
3.12
2.72
2.56
2.4
2.4
2.32
2.24
2.24
2.16
2.16
2.24
2.24
2.16
2.32
2.32
2.24
2.32
2.56
2.56
2.72
2.72
2.88
3.12
3.2
3.28
3.12
3.2
3.12
2.96
2.96
2.56
2.48
2.4
2.48
2.4
2.4
2.24
2.32
2.4
2.08
2.0
2.16
2.32
2.56
2.64
2.88
3.12
3.12
3.12
3.04
3.04
2.88
2.88
2.72
2.72
2.72
2.64
2.64
2.56
2.56
2.4
2.24
1.92
1.84
2.0
2.08
