Record Length,2.500000e+03,,  -0.000124800000,   0.68000,
Sample Interval,2.000000e-07,,  -0.000124600000,   0.44000,
Trigger Point,6.240000000000e+02,,  -0.000124400000,   0.32000,
,,,  -0.000124200000,   0.12000,
,,,  -0.000124000000,  -0.06000,
,,,  -0.000123800000,  -0.28000,
Source,CH2,,  -0.000123600000,  -0.48000,
Vertical Units,V,,  -0.000123400000,  -0.66000,
Vertical Scale,5.000000e-01,,  -0.000123200000,  -0.80000,
Vertical Offset,0.000000e+00,,  -0.000123000000,  -0.96000,
Horizontal Units,s,,  -0.000122800000,  -1.10000,
Horizontal Scale,5.000000e-05,,  -0.000122600000,  -1.24000,
Pt Fmt,Y,,  -0.000122400000,  -1.30000,
Yzero,0.000000e+00,,  -0.000122200000,  -1.40000,
Probe Atten,1.000000e+00,,  -0.000122000000,  -1.46000,
Model Number,TBS1072B-EDU,,  -0.000121800000,  -1.52000,
Serial Number,C013497,,  -0.000121600000,  -1.50000,
Firmware Version,FV:v4.0,,  -0.000121400000,  -1.46000,
,,,-00.000121200000,  -1.46000,
,,,-00.000121000000,  -1.38000,
,,,-00.000120800000,  -1.34000,
,,,-00.000120600000,  -1.22000,
,,,-00.000120400000,  -1.08000,
,,,-00.000120200000,  -0.98000,
,,,-00.000120000000,  -0.88000,
,,,-00.000119800000,  -0.74000,
,,,-00.000119600000,  -0.56000,
,,,-00.000119400000,  -0.42000,
,,,-00.000119200000,  -0.20000,
,,,-00.000119000000,  -0.04000,
,,,-00.000118800000,   0.18000,
,,,-00.000118600000,   0.34000,
,,,-00.000118400000,   0.52000,
,,,-00.000118200000,   0.70000,
,,,-00.000118000000,   0.86000,
,,,-00.000117800000,   1.02000,
,,,-00.000117600000,   1.16000,
,,,-00.000117400000,   1.26000,
,,,-00.000117200000,   1.34000,
,,,-00.000117000000,   1.44000,
,,,-00.000116800000,   1.46000,
,,,-00.000116600000,   1.52000,
,,,-00.000116400000,   1.50000,
,,,-00.000116200000,   1.50000,
,,,-00.000116000000,   1.42000,
,,,-00.000115800000,   1.38000,
,,,-00.000115600000,   1.34000,
,,,-00.000115400000,   1.22000,
,,,-00.000115200000,   1.10000,
,,,-00.000115000000,   0.96000,
,,,-00.000114800000,   0.80000,
,,,-00.000114600000,   0.64000,
,,,-00.000114400000,   0.44000,
,,,-00.000114200000,   0.26000,
,,,-00.000114000000,   0.10000,
,,,-00.000113800000,  -0.12000,
,,,-00.000113600000,  -0.30000,
,,,-00.000113400000,  -0.46000,
,,,-00.000113200000,  -0.64000,
,,,-00.000113000000,  -0.80000,
,,,-00.000112800000,  -0.94000,
,,,-00.000112600000,  -1.14000,
,,,-00.000112400000,  -1.22000,
,,,-00.000112200000,  -1.30000,
,,,-00.000112000000,  -1.38000,
,,,-00.000111800000,  -1.42000,
,,,-00.000111600000,  -1.46000,
,,,-00.000111400000,  -1.46000,
,,,-00.000111200000,  -1.46000,
,,,-00.000111000000,  -1.42000,
,,,-00.000110800000,  -1.34000,
,,,-00.000110600000,  -1.26000,
,,,-00.000110400000,  -1.18000,
,,,-00.000110200000,  -1.00000,
,,,-00.000110000000,  -0.98000,
,,,-00.000109800000,  -0.86000,
,,,-00.000109600000,  -0.70000,
,,,-00.000109400000,  -0.54000,
,,,-00.000109200000,  -0.36000,
,,,-00.000109000000,  -0.18000,
,,,-00.000108800000,   0.02000,
,,,-00.000108600000,   0.20000,
,,,-00.000108400000,   0.38000,
,,,-00.000108200000,   0.52000,
,,,-00.000108000000,   0.72000,
,,,-00.000107800000,   0.86000,
,,,-00.000107600000,   1.00000,
,,,-00.000107400000,   1.14000,
,,,-00.000107200000,   1.26000,
,,,-00.000107000000,   1.36000,
,,,-00.000106800000,   1.40000,
,,,-00.000106600000,   1.46000,
,,,-00.000106400000,   1.48000,
,,,-00.000106200000,   1.50000,
,,,-00.000106000000,   1.46000,
,,,-00.000105800000,   1.42000,
,,,-00.000105600000,   1.38000,
,,,-00.000105400000,   1.28000,
,,,-00.000105200000,   1.18000,
,,,-00.000105000000,   1.02000,
,,,-00.000104800000,   0.92000,
,,,-00.000104600000,   0.76000,
,,,-00.000104400000,   0.58000,
,,,-00.000104200000,   0.44000,
,,,-00.000104000000,   0.22000,
,,,-00.000103800000,   0.02000,
,,,-00.000103600000,  -0.14000,
,,,-00.000103400000,  -0.30000,
,,,-00.000103200000,  -0.50000,
,,,-00.000103000000,  -0.66000,
,,,-00.000102800000,  -0.80000,
,,,-00.000102600000,  -0.94000,
,,,-00.000102400000,  -1.08000,
,,,-00.000102200000,  -1.20000,
,,,-00.000102000000,  -1.26000,
,,,-00.000101800000,  -1.34000,
,,,-00.000101600000,  -1.42000,
,,,-00.000101400000,  -1.42000,
,,,-00.000101200000,  -1.44000,
,,,-00.000101000000,  -1.42000,
,,,-00.000100800000,  -1.36000,
,,,-00.000100600000,  -1.32000,
,,,-00.000100400000,  -1.22000,
,,,-00.000100200000,  -1.12000,
,,,-00.000100000000,  -0.98000,
,,,-00.000099800000,  -0.98000,
,,,-00.000099600000,  -0.82000,
,,,-00.000099400000,  -0.66000,
,,,-00.000099200000,  -0.50000,
,,,-00.000099000000,  -0.32000,
,,,-00.000098800000,  -0.14000,
,,,-00.000098600000,   0.04000,
,,,-00.000098400000,   0.18000,
,,,-00.000098200000,   0.38000,
,,,-00.000098000000,   0.52000,
,,,-00.000097800000,   0.68000,
,,,-00.000097600000,   0.84000,
,,,-00.000097400000,   0.98000,
,,,-00.000097200000,   1.16000,
,,,-00.000097000000,   1.22000,
,,,-00.000096800000,   1.28000,
,,,-00.000096600000,   1.36000,
,,,-00.000096400000,   1.42000,
,,,-00.000096200000,   1.44000,
,,,-00.000096000000,   1.44000,
,,,-00.000095800000,   1.44000,
,,,-00.000095600000,   1.40000,
,,,-00.000095400000,   1.32000,
,,,-00.000095200000,   1.24000,
,,,-00.000095000000,   1.12000,
,,,-00.000094800000,   1.00000,
,,,-00.000094600000,   0.86000,
,,,-00.000094400000,   0.72000,
,,,-00.000094200000,   0.64000,
,,,-00.000094000000,   0.38000,
,,,-00.000093800000,   0.20000,
,,,-00.000093600000,   0.02000,
,,,-00.000093400000,  -0.12000,
,,,-00.000093200000,  -0.32000,
,,,-00.000093000000,  -0.50000,
,,,-00.000092800000,  -0.66000,
,,,-00.000092600000,  -0.82000,
,,,-00.000092400000,  -0.94000,
,,,-00.000092200000,  -1.08000,
,,,-00.000092000000,  -1.18000,
,,,-00.000091800000,  -1.28000,
,,,-00.000091600000,  -1.30000,
,,,-00.000091400000,  -1.34000,
,,,-00.000091200000,  -1.36000,
,,,-00.000091000000,  -1.38000,
,,,-00.000090800000,  -1.36000,
,,,-00.000090600000,  -1.32000,
,,,-00.000090400000,  -1.26000,
,,,-00.000090200000,  -1.16000,
,,,-00.000090000000,  -1.10000,
,,,-00.000089800000,  -1.04000,
,,,-00.000089600000,  -0.90000,
