200	10	0.1578337371580989	0.02047845838152949
250	10	0.200191357563686	0.012583609479381988
320	10	0.2648504699803751	0.003538394247948769
375	10	0.31151635948772083	0.006236133373434401
410	10	0.34686672717606915	0.005347021491699954
475	10	0.397052063279406	0.004494381707851697
