Record Length,1.024000e+03,,          0.00000, -33.76910,
Sample Interval,2.466067e+00,,          2.46607, -31.36910,
Trigger Point,0.000000000000e+00,,          4.93213, -37.76910,
,,,          7.39820,-100.96910,
,,,          9.86427, -94.56910,
,,,         12.33033, -98.56910,
Source,MATH,,         14.79640, -98.56910,
Vertical Units,dB,,         17.26247,-100.96910,
Vertical Scale,1.000000e+01,,         19.72854,-100.96910,
Vertical Offset,0.000000e+00,,         22.19460,-100.96910,
Horizontal Units,Hz,,         24.66067,-100.96910,
Horizontal Scale,2.525253e+02,,         27.12674,-100.96910,
Pt Fmt,Y,,         29.59280,-100.96910,
Yzero,-6.096910e+01,,         32.05887,-100.96910,
Probe Atten,1.000000e+00,,         34.52494, -98.56910,
Model Number,TDS2024B,,         36.99100, -98.56910,
Serial Number,058466,,         39.45707,-100.96910,
Firmware Version,FV:v22.13,,         41.92314, -98.56910,
,,,44.38921, -91.36910,
,,,46.85528, -82.16910,
,,,49.32135, -79.76910,
,,,51.78742, -80.56910,
,,,54.25349, -84.56910,
,,,56.71956,-100.96910,
,,,59.18563,-100.96910,
,,,61.65170,-100.96910,
,,,64.11777,-100.96910,
,,,66.58384,-100.96910,
,,,69.04991, -94.56910,
,,,71.51598, -94.56910,
,,,73.98205, -94.56910,
,,,76.44812, -94.56910,
,,,78.91419, -90.16910,
,,,81.38026, -92.56910,
,,,83.84633, -94.56910,
,,,86.31240,-100.96910,
,,,88.77847,-100.96910,
,,,91.24454, -98.56910,
,,,93.71061, -98.56910,
,,,96.17668, -90.16910,
,,,98.64275, -87.36910,
,,,101.10882, -88.56910,
,,,103.57489, -91.76910,
,,,106.04096, -98.56910,
,,,108.50703, -94.56910,
,,,110.97310, -95.36910,
,,,113.43917, -98.56910,
,,,115.90524, -98.56910,
,,,118.37131, -95.36910,
,,,120.83738, -91.76910,
,,,123.30345, -95.36910,
,,,125.76952,-100.96910,
,,,128.23559,-100.96910,
,,,130.70166,-100.96910,
,,,133.16773, -98.56910,
,,,135.63380, -98.56910,
,,,138.09987, -94.56910,
,,,140.56594, -98.56910,
,,,143.03201, -94.56910,
,,,145.49808, -95.36910,
,,,147.96415, -88.96910,
,,,150.43022, -90.16910,
,,,152.89629, -92.56910,
,,,155.36236,-100.96910,
,,,157.82843, -98.56910,
,,,160.29450, -98.56910,
,,,162.76057,-100.96910,
,,,165.22664, -98.56910,
,,,167.69271, -98.56910,
,,,170.15878, -98.56910,
,,,172.62485,-100.96910,
,,,175.09092,-100.96910,
,,,177.55699,-100.96910,
,,,180.02306,-100.96910,
,,,182.48913,-100.96910,
,,,184.95520,-100.96910,
,,,187.42127,-100.96910,
,,,189.88734, -95.36910,
,,,192.35341, -94.56910,
,,,194.81948, -92.56910,
,,,197.28555, -88.56910,
,,,199.75162, -90.16910,
,,,202.21769, -89.36910,
,,,204.68376, -92.56910,
,,,207.14983, -94.56910,
,,,209.61590,-100.96910,
,,,212.08197,-100.96910,
,,,214.54804,-100.96910,
,,,217.01411,-100.96910,
,,,219.48018,-100.96910,
,,,221.94625, -98.56910,
,,,224.41232,-100.96910,
,,,226.87839,-100.96910,
,,,229.34446,-100.96910,
,,,231.81053,-100.96910,
,,,234.27660, -98.56910,
,,,236.74267,-100.96910,
,,,239.20874, -98.56910,
,,,241.67481,-100.96910,
,,,244.14088, -95.36910,
,,,246.60695, -87.36910,
,,,249.07302, -85.76910,
,,,251.53909, -87.36910,
,,,254.00516, -88.56910,
,,,256.47123, -94.56910,
,,,258.93730,-100.96910,
,,,261.40337, -98.56910,
,,,263.86944, -98.56910,
,,,266.33551, -98.56910,
,,,268.80158, -98.56910,
,,,271.26765, -94.56910,
,,,273.73372, -95.36910,
,,,276.19979, -91.76910,
,,,278.66586, -91.36910,
,,,281.13193, -94.56910,
,,,283.59800, -94.56910,
,,,286.06407,-100.96910,
,,,288.53014,-100.96910,
,,,290.99621,-100.96910,
,,,293.46228,-100.96910,
,,,295.92835,-100.96910,
,,,298.39442,-100.96910,
,,,300.86049,-100.96910,
,,,303.32656,-100.96910,
,,,305.79263,-100.96910,
,,,308.25870, -98.56910,
,,,310.72477,-100.96910,
,,,313.19084,-100.96910,
,,,315.65691,-100.96910,
,,,318.12298, -94.56910,
,,,320.58905, -95.36910,
,,,323.05512, -94.56910,
,,,325.52119, -94.56910,
,,,327.98726,-100.96910,
,,,330.45333,-100.96910,
,,,332.91940, -98.56910,
,,,335.38547, -98.56910,
,,,337.85154,-100.96910,
,,,340.31761,-100.96910,
,,,342.78368, -98.56910,
,,,345.24975, -98.56910,
,,,347.71582, -91.36910,
,,,350.18189, -91.36910,
,,,352.64796, -88.96910,
,,,355.11403, -94.56910,
,,,357.58010, -94.56910,
,,,360.04617, -94.56910,
,,,362.51224, -91.76910,
,,,364.97831, -91.36910,
,,,367.44438, -94.56910,
,,,369.91045, -95.36910,
,,,372.37652, -91.36910,
,,,374.84259, -94.56910,
,,,377.30866,-100.96910,
,,,379.77473, -98.56910,
,,,382.24080, -94.56910,
,,,384.70687, -98.56910,
,,,387.17294, -95.36910,
,,,389.63901,-100.96910,
,,,392.10508,-100.96910,
,,,394.57115, -48.56910,
,,,397.03722, -41.76910,
,,,399.50329, -41.36910,
,,,401.96936, -41.76910,
,,,404.43543, -48.56910,
,,,406.90150, -92.56910,
,,,409.36757, -91.36910,
,,,411.83364, -90.16910,
,,,414.29971, -94.56910,
,,,416.76578,-100.96910,
,,,419.23185, -94.56910,
,,,421.69792, -95.36910,
,,,424.16399, -94.56910,
,,,426.63006, -94.56910,
,,,429.09613, -95.36910,
,,,431.56220,-100.96910,
,,,434.02827, -98.56910,
,,,436.49434, -98.56910,
,,,438.96041,-100.96910,
,,,441.42648,-100.96910,
